kabupaten,province,year,temperature_mean_c,temperature_max_c,temperature_min_c,rainfall_mm_year,precip_hours_day,humidity_pct,sunshine_hrs_day,shortwave_radiation,et0_mm_day,vapour_pressure_def,wind_speed,soil_moisture_0_7cm,soil_moisture_7_28cm,soil_temperature,yield_ton_ha
Kulon Progo,DI Yogyakarta,2019,25.9529,29.8178,23.0814,2098.8,8.5342,83.0795,10.0734,19.3322,3.95414,1.48145,7.3052,0.277403,0.260038,28.2077,5.834
Kulon Progo,DI Yogyakarta,2020,26.1131,29.4932,23.5249,3670.7,11.8689,86.3361,9.0996,17.4274,3.5141,1.17208,6.9577,0.354325,0.341964,27.3727,5.238
Kulon Progo,DI Yogyakarta,2021,26.0071,29.5107,23.3329,3211.5,11.2795,85.5315,8.9815,17.5555,3.55055,1.23852,6.7205,0.34,0.320978,27.2992,5.737
Kulon Progo,DI Yogyakarta,2022,25.6951,29.1074,23.0718,3681.3,10.8603,86.5973,8.7957,17.6512,3.49978,1.06353,6.5134,0.379233,0.373474,26.9263,5.98
Kulon Progo,DI Yogyakarta,2023,25.7701,29.5866,22.8904,2126.2,8.6274,84.0548,9.894,19.6539,3.9297,1.34852,7.2595,0.301301,0.286773,27.2893,5.71
Kulon Progo,DI Yogyakarta,2024,26.125956284153006,30.07377049180328,23.200273224043713,2941.4,9.724043715846994,85.30874316939891,9.712414625075896,19.2870218579235,3.8798360655737705,1.3244808743169398,6.496174863387978,0.34404918032786885,0.3309344262295082,27.239071038251367,5.419
Kulon Progo,DI Yogyakarta,2025,25.73205479452055,29.99013698630137,22.95698630136986,3700.9,10.528767123287672,86.57260273972602,9.093286742770168,18.20172602739726,3.6684657534246576,1.3577260273972602,5.592328767123288,0.3711808219178082,0.36412328767123286,26.357808219178082,5.642
Kuningan,Jawa Barat,2018,23.306575342465752,27.518356164383565,20.72,2398.9,6.273972602739726,81.59726027397261,10.055764695585998,18.819342465753426,3.8632876712328765,1.3919726027397261,10.395068493150685,0.2848520547945206,0.275972602739726,24.9827397260274,6.105
Kuningan,Jawa Barat,2019,23.5099,28.0079,20.7367,2801.5,6.6904,81.1616,10.0993,19.1223,3.97693,1.50444,10.5764,0.27246,0.253118,25.1636,4.976
Kuningan,Jawa Barat,2020,23.5724,27.2724,21.2822,4717.2,10.2732,86.2623,9.2266,17.3681,3.45975,1.10904,8.5025,0.332287,0.313492,24.5109,6.057
Kuningan,Jawa Barat,2021,23.4121,27.1978,21.071,4129.7,9.7096,85.8658,9.1861,17.4637,3.46896,1.14225,7.9271,0.328238,0.310211,24.3236,5.841
Kuningan,Jawa Barat,2022,23.2526,27.0652,20.9466,3616.2,8.7479,86.3315,8.9529,17.8134,3.47945,1.05721,7.9312,0.35709,0.349003,24.0364,5.753
Kuningan,Jawa Barat,2023,23.6063,27.9523,20.9332,2452.1,6.4658,81.0685,9.9238,19.4166,4.00592,1.45778,9.9901,0.28609,0.270296,24.7329,5.824
Kuningan,Jawa Barat,2024,23.921311475409837,28.02950819672131,21.527322404371585,3376.6,7.685792349726776,83.29781420765028,9.722359494535517,18.990792349726775,3.8563661202185795,1.3126502732240437,8.97896174863388,0.31636338797814206,0.30538524590163935,24.7827868852459,5.381
Kuningan,Jawa Barat,2025,23.567123287671233,27.54904109589041,21.315068493150687,3560.0,8.706849315068494,84.74520547945205,9.145050852359208,18.048931506849314,3.586493150684931,1.2138356164383561,7.50082191780822,0.3452246575342466,0.34408219178082194,24.195616438356165,5.173
Lamongan,Jawa Timur,2018,27.759452054794522,31.94219178082192,24.36219178082192,1405.7,5.2684931506849315,74.10684931506849,10.116190898021308,20.19441095890411,4.648630136986301,2.283123287671233,8.921917808219177,0.35885753424657535,0.35801917808219175,30.938904109589043,6.193
Lamongan,Jawa Timur,2019,27.9025,32.2082,24.2762,1398.7,5.6384,73.8932,10.3666,20.7586,4.81501,2.38414,9.0271,0.346153,0.307184,31.2392,5.978
Lamongan,Jawa Timur,2020,27.924,31.932,24.7049,2033.2,7.8607,77.0902,9.7381,19.0121,4.37495,2.11429,8.7527,0.375153,0.338396,30.4011,5.986
Lamongan,Jawa Timur,2021,27.5742,31.6173,24.4362,2233.0,7.6603,78.1863,9.5081,18.9292,4.24249,2.00816,8.4822,0.387014,0.362852,29.8816,5.725
Lamongan,Jawa Timur,2022,27.0885,31.1005,24.0373,2564.9,7.5699,80.4219,9.2136,18.8865,4.08488,1.77025,7.7986,0.411099,0.390589,29.0268,5.99
Lamongan,Jawa Timur,2023,27.8074,32.7559,23.9167,1870.0,5.3397,75.0466,10.1319,20.4848,4.64926,2.48871,7.9923,0.361479,0.356238,30.2005,5.717
Lamongan,Jawa Timur,2024,28.003278688524592,33.212021857923496,24.18415300546448,2594.9,6.620218579234972,76.79508196721312,9.78773160291439,19.80587431693989,4.479344262295082,2.440081967213115,7.213661202185792,0.388568306010929,0.3715792349726776,30.128688524590164,5.941
Lamongan,Jawa Timur,2025,27.02054794520548,31.843561643835617,23.678356164383562,3033.4,7.402739726027397,81.83287671232877,9.477307450532725,19.14435616438356,4.071589041095891,1.9086849315068493,6.185205479452055,0.38766575342465753,0.4091780821917808,28.29808219178082,5.768
Lebak,Banten,2018,25.64904109589041,29.71095890410959,22.432328767123288,2014.8,7.315068493150685,81.61369863013698,9.519166331811263,17.456602739726026,3.6188767123287673,1.525835616438356,6.775616438356164,0.31771780821917806,0.30722191780821917,26.951780821917808,4.66
Lebak,Banten,2019,26.0079,30.4825,22.3981,1736.2,7.0466,80.3014,10.1505,18.5594,3.88216,1.74397,5.9627,0.293745,0.284784,27.2803,4.45
Lebak,Banten,2020,25.5896,29.2743,22.7317,2980.0,10.3907,85.612,8.8739,16.5097,3.3412,1.20014,6.471,0.361005,0.352148,26.229,4.948
Lebak,Banten,2021,25.417,29.1293,22.4786,2723.0,9.0466,85.2192,9.0476,16.9629,3.42995,1.20773,6.5321,0.349477,0.336496,26.1441,5.042
Lebak,Banten,2022,25.2773,29.2156,22.2942,2761.2,8.0986,84.874,8.8832,17.3718,3.50811,1.24145,7.0378,0.343014,0.322844,26.1225,5.226
Lebak,Banten,2023,26.2753,31.2027,22.4956,1844.5,6.4877,78.874,9.8778,18.9118,4.02773,2.00323,6.6447,0.269041,0.246085,27.5726,5.065
Lebak,Banten,2024,26.42103825136612,31.202459016393444,22.951639344262293,2461.8,7.39344262295082,81.39890710382514,9.555855039465696,18.549398907103825,3.9117486338797813,1.8299180327868851,6.645901639344262,0.30242622950819675,0.27919398907103826,27.612021857923498,4.823
Lebak,Banten,2025,25.466027397260277,30.023013698630137,22.459999999999997,2853.1,8.252054794520548,85.67123287671232,9.101254505327246,17.757643835616438,3.5997808219178085,1.4936164383561643,6.985479452054794,0.32564109589041096,0.3116301369863014,25.904383561643836,4.762
Lumajang,Jawa Timur,2018,25.276986301369863,29.0013698630137,22.58082191780822,2407.1,10.378082191780821,84.74246575342465,9.54632802891933,17.52723287671233,3.5200547945205476,1.2418356164383562,6.453424657534247,0.2403315068493151,0.22803561643835618,26.45835616438356,5.488
Lumajang,Jawa Timur,2019,25.5123,29.4959,22.6852,2719.2,11.0521,84.3644,9.9151,18.4223,3.73573,1.34819,6.591,0.224096,0.202753,26.7518,5.31
Lumajang,Jawa Timur,2020,25.7107,29.3604,23.0831,3613.8,11.9809,86.6694,9.3064,17.3408,3.47186,1.15904,6.0836,0.267866,0.260683,26.2847,5.405
Lumajang,Jawa Timur,2021,25.4803,29.2414,22.8197,3309.1,11.8712,86.663,9.0238,17.148,3.42748,1.1609,5.9838,0.265447,0.257548,26.0841,5.207
Lumajang,Jawa Timur,2022,25.4241,29.2981,22.6151,3072.2,10.0329,86.2932,8.8567,17.7753,3.54504,1.1529,5.9934,0.269047,0.263359,26.0488,5.465
Lumajang,Jawa Timur,2023,25.3934,29.5071,22.3414,2093.1,9.2658,84.4904,9.746,19.2027,3.84636,1.32019,6.5101,0.230014,0.215948,26.1893,5.599
Lumajang,Jawa Timur,2024,25.693715846994536,29.98415300546448,22.691803278688525,2690.5,9.60655737704918,85.67486338797814,9.652870894049787,18.758169398907103,3.776584699453552,1.319398907103825,6.061748633879781,0.23937158469945355,0.2246502732240437,26.50846994535519,5.407
Lumajang,Jawa Timur,2025,25.495342465753424,30.200821917808216,22.47013698630137,2639.9,8.715068493150685,85.45205479452055,9.309825007610351,18.282630136986302,3.711835616438356,1.4628767123287671,5.421917808219178,0.2481890410958904,0.2412054794520548,26.293698630136987,5.592
Madiun,Jawa Timur,2018,27.44219178082192,32.726301369863016,23.672328767123286,1114.7,4.254794520547946,70.9945205479452,10.066015540334856,19.747479452054794,4.953315068493151,2.663095890410959,11.176712328767124,0.3505205479452055,0.32830958904109586,30.433698630136984,5.858
Madiun,Jawa Timur,2019,27.5088,33.0668,23.526,1635.7,5.0822,71.3781,10.1813,20.3461,5.00049,2.74301,10.1296,0.332359,0.312036,30.6479,6.165
Madiun,Jawa Timur,2020,27.5311,32.444,24.0858,2019.6,7.0191,75.4481,9.5794,18.5939,4.47342,2.3438,9.3475,0.372123,0.319068,29.9544,6.11
Madiun,Jawa Timur,2021,27.0408,31.7438,23.686,2315.6,6.863,77.4329,9.2767,18.4118,4.27455,2.08427,9.134,0.395956,0.385901,28.9926,6.099
Madiun,Jawa Timur,2022,26.6718,31.4616,23.4225,2786.0,6.7671,79.1534,9.0698,18.5836,4.17863,1.91975,8.7077,0.412674,0.393534,28.4458,5.496
Madiun,Jawa Timur,2023,27.5888,33.0258,23.6353,1474.3,4.2767,71.3781,10.0852,20.5672,5.06148,2.67658,10.8449,0.349975,0.337142,30.109,5.851
Madiun,Jawa Timur,2024,27.756830601092897,33.0827868852459,24.028415300546445,1946.8,5.418032786885246,74.41803278688525,9.827877504553735,19.932704918032787,4.800245901639345,2.4781967213114755,9.756830601092895,0.37344808743169394,0.35921857923497263,30.040983606557376,5.958
Madiun,Jawa Timur,2025,26.80767123287671,31.698630136986303,23.499178082191783,2199.7,6.438356164383562,79.53972602739726,9.490744193302891,18.98180821917808,4.199698630136987,1.995068493150685,7.567945205479453,0.3653205479452055,0.3759369863013699,28.140547945205476,5.798
Magelang,Jawa Tengah,2018,23.424109589041095,27.807397260273973,20.04904109589041,2731.6,8.756164383561643,84.11780821917809,9.38461601217656,17.788027397260276,3.5523287671232873,1.3406849315068494,7.227671232876712,0.41546301369863015,0.407345205479452,24.52082191780822,5.568
Magelang,Jawa Tengah,2019,23.7332,28.5682,20.1025,2585.5,9.8247,83.5288,9.6902,18.7181,3.78847,1.54252,6.9715,0.406288,0.394537,24.8959,5.395
Magelang,Jawa Tengah,2020,23.6915,27.4664,20.6549,3385.1,12.4645,88.224,8.9323,17.2242,3.32552,1.0256,6.3776,0.474142,0.469109,24.0607,4.832
Magelang,Jawa Tengah,2021,23.5605,27.4512,20.5005,2754.0,11.3699,87.2521,8.8015,17.0266,3.3071,1.07896,6.6132,0.457899,0.440071,23.969,5.202
Magelang,Jawa Tengah,2022,23.3285,27.1888,20.3047,3558.1,10.4055,88.2904,8.3176,16.7932,3.21551,0.95704,6.4795,0.47386,0.470964,23.7312,5.296
Magelang,Jawa Tengah,2023,23.6403,28.1142,20.1184,1956.8,7.9151,84.274,9.4798,18.9892,3.75118,1.34595,7.2652,0.408797,0.403948,24.3447,5.121
Magelang,Jawa Tengah,2024,23.974316939890713,28.304098360655736,20.584153005464483,2524.7,9.065573770491802,86.05191256830601,9.307775455373406,18.46762295081967,3.622049180327869,1.227049180327869,6.369672131147541,0.4420273224043716,0.4382213114754099,24.409562841530054,5.07
Magelang,Jawa Tengah,2025,23.80164383561644,28.58082191780822,20.57013698630137,2578.1,9.726027397260275,85.44657534246575,8.85118806697108,17.544465753424657,3.502219178082192,1.4196986301369865,5.672876712328767,0.45434794520547944,0.4535835616438356,24.033150684931506,5.036
Magetan,Jawa Timur,2018,25.20986301369863,29.66794520547945,22.366027397260275,3360.5,6.6438356164383565,73.40547945205479,10.028367313546424,19.770958904109587,4.678082191780822,1.9685753424657533,12.186575342465755,0.36355616438356164,0.36415342465753425,28.105753424657536,6.36
Magetan,Jawa Timur,2019,25.3816,30.1093,22.394,3532.8,6.5096,72.863,10.1636,20.6398,4.89921,2.09148,12.346,0.339778,0.333444,28.3975,6.172
Magetan,Jawa Timur,2020,25.2377,29.1992,22.732,4828.8,9.4426,79.0246,9.4484,18.7148,4.19579,1.59481,10.5587,0.399003,0.387221,27.3415,6.601
Magetan,Jawa Timur,2021,24.9655,28.8471,22.4548,5283.9,9.1096,79.7123,9.2327,18.5471,4.06978,1.52027,9.6879,0.410819,0.404334,26.9564,6.337
Magetan,Jawa Timur,2022,24.7386,28.6005,22.3614,4849.9,8.7781,81.1479,9.048,18.8172,3.99159,1.37751,9.4849,0.429592,0.421433,26.5049,6.066
Magetan,Jawa Timur,2023,25.5438,30.0477,22.6984,4096.1,6.0575,72.7753,10.0253,20.7036,4.89099,2.0057,11.9616,0.362468,0.360414,28.1167,6.316
Magetan,Jawa Timur,2024,25.792349726775956,30.06639344262295,23.206557377049183,4463.6,7.2896174863387975,75.62295081967213,9.795853066180934,20.13169398907104,4.664371584699453,1.7938251366120217,10.962021857923498,0.3881338797814207,0.3773879781420765,27.88688524590164,6.272
Magetan,Jawa Timur,2025,25.101369863013698,28.863835616438354,22.76164383561644,4791.9,8.61917808219178,79.8,9.371125471841705,19.03287671232877,4.0888767123287675,1.4368493150684933,8.408219178082192,0.413386301369863,0.41256164383561644,26.44630136986301,6.114
Majalengka,Jawa Barat,2018,26.023013698630137,30.61123287671233,22.725753424657533,1643.3,5.090410958904109,73.96986301369863,9.882773508371386,18.55254794520548,4.429506849315069,2.039260273972603,10.147671232876712,0.3817506849315068,0.37624931506849313,27.80986301369863,6.141
Majalengka,Jawa Barat,2019,26.4397,31.4395,22.8581,1926.6,5.8822,72.3315,10.0848,19.091,4.66962,2.30532,10.2732,0.346066,0.31777,28.3948,6.021
Majalengka,Jawa Barat,2020,26.1123,30.2814,23.1268,3099.1,9.0738,78.7213,9.1714,17.2057,3.95014,1.74347,8.4404,0.407754,0.377844,27.1822,5.777
Majalengka,Jawa Barat,2021,25.7721,30.0521,22.7036,2723.8,8.3205,79.4164,8.8969,17.0786,3.82521,1.72129,7.8679,0.403997,0.374427,26.8477,5.479
Majalengka,Jawa Barat,2022,25.4348,29.6134,22.5225,2602.3,7.2411,81.2548,8.8847,17.5404,3.77992,1.49573,7.5742,0.438759,0.434795,26.2474,5.608
Majalengka,Jawa Barat,2023,26.5844,31.6603,22.9937,1575.5,4.8904,72.6548,9.8946,19.4301,4.66595,2.33252,9.6537,0.358227,0.353293,28.1847,5.577
Majalengka,Jawa Barat,2024,26.764754098360655,31.4620218579235,23.452185792349727,2251.6,6.131147540983607,75.8743169398907,9.694307961445052,18.84153005464481,4.398114754098361,2.0468579234972677,8.620491803278687,0.3868333333333333,0.3914972677595629,27.956830601092896,5.55
Majalengka,Jawa Barat,2025,26.140547945205476,30.635616438356163,23.044931506849313,2584.0,6.945205479452055,78.67945205479452,9.170498744292237,17.961945205479452,3.9436438356164385,1.8182191780821917,6.85013698630137,0.41472328767123284,0.4120794520547945,26.785479452054798,5.518
Malang,Jawa Timur,2018,24.51287671232877,28.964109589041094,21.276712328767122,1481.4,6.008219178082192,79.28219178082192,9.574114254185693,18.277287671232877,3.8575342465753426,1.6963561643835616,7.974520547945205,0.2557123287671233,0.25221643835616436,26.839726027397262,5.718
Malang,Jawa Timur,2019,24.6397,29.343,21.2882,1755.7,5.5342,79.3863,10.0204,19.7067,4.12233,1.75638,7.6008,0.257238,0.254156,26.9885,5.808
Malang,Jawa Timur,2020,24.7369,28.7328,21.8254,2023.4,7.8197,82.541,9.4059,18.0405,3.69877,1.42096,7.079,0.290754,0.278235,26.3984,5.949
Malang,Jawa Timur,2021,24.5342,28.6101,21.6126,2484.7,8.0904,82.8712,8.995,17.6604,3.60027,1.39644,6.7438,0.306718,0.295263,25.9786,6.028
Malang,Jawa Timur,2022,24.429,28.529,21.4677,2134.7,7.6575,83.3616,9.0094,18.0232,3.64027,1.33953,6.6627,0.317104,0.303696,25.929,5.917
Malang,Jawa Timur,2023,24.691,29.283,21.2647,1304.7,5.7479,80.2521,9.8083,19.9283,4.11948,1.68953,7.2723,0.254953,0.246674,26.7734,6.361
Malang,Jawa Timur,2024,25.1155737704918,29.703551912568305,21.860109289617487,2113.9,6.185792349726776,81.42896174863388,9.760845400728599,19.47945355191257,4.046448087431694,1.6512295081967214,6.34672131147541,0.26839344262295084,0.2544808743169399,27.15218579234973,6.211
Malang,Jawa Timur,2025,24.55068493150685,29.625753424657532,21.332602739726028,2302.3,7.208219178082191,83.81643835616438,9.368477595129377,18.645616438356164,3.7981095890410956,1.6733698630136986,4.552328767123288,0.3291452054794521,0.33006027397260274,25.10794520547945,6.453
Mojokerto,Jawa Timur,2018,28.0841095890411,33.76328767123288,23.942739726027398,1459.3,4.134246575342465,70.4958904109589,10.124045182648402,19.769232876712326,4.664356164383562,2.976821917808219,6.941095890410959,0.2318082191780822,0.20481643835616437,29.98027397260274,6.061
Mojokerto,Jawa Timur,2019,27.929,33.6647,23.7332,1635.1,4.7041,72.4575,10.2258,20.537,4.78934,2.90773,6.9696,0.242523,0.231901,29.7112,6.178
Mojokerto,Jawa Timur,2020,27.9754,33.4235,24.1648,2184.6,6.3552,75.9262,9.7238,19.0672,4.38571,2.65883,6.6604,0.259872,0.239199,29.3374,5.737
Mojokerto,Jawa Timur,2021,27.7014,33.2816,23.9304,2282.5,6.3479,76.3534,9.49,18.7821,4.254,2.62981,6.4932,0.268244,0.248162,29.0005,5.795
Mojokerto,Jawa Timur,2022,27.0323,32.5696,23.5756,2596.2,6.1534,80.2685,9.2648,19.0652,4.11712,2.25208,6.0951,0.299192,0.279293,28.103,5.706
Mojokerto,Jawa Timur,2023,27.9159,33.9975,23.6542,1540.1,4.0986,73.3014,10.173,20.639,4.71803,2.95721,6.6838,0.242759,0.23031,29.4238,5.666
Mojokerto,Jawa Timur,2024,28.147540983606557,34.13661202185792,24.119125683060112,1979.6,5.092896174863388,75.69398907103825,9.976247563752276,20.435136612021857,4.594863387978142,2.7873770491803276,6.241530054644809,0.25459562841530053,0.23564754098360655,29.706284153005466,6.041
Mojokerto,Jawa Timur,2025,27.324931506849317,32.21123287671233,23.9827397260274,2315.7,5.66027397260274,79.87123287671233,9.728324718417047,19.89495890410959,4.288027397260274,2.058109589041096,6.117260273972604,0.26286027397260275,0.27274246575342465,28.761369863013698,6.037
Nganjuk,Jawa Timur,2018,27.32684931506849,32.335068493150686,23.366849315068492,1237.3,4.03013698630137,70.83287671232877,9.999405205479452,20.024602739726028,4.960602739726027,2.520191780821918,9.977534246575344,0.3352,0.3245260273972603,29.98,6.033
Nganjuk,Jawa Timur,2019,27.5466,32.9364,23.3455,1382.4,4.7781,70.0712,10.1854,20.7019,5.18573,2.71452,9.9529,0.306784,0.27817,30.3819,6.145
Nganjuk,Jawa Timur,2020,27.4098,32.0169,23.8839,1926.0,6.9044,75.2568,9.5976,19.016,4.5982,2.20699,9.2464,0.357855,0.327721,29.6036,6.14
Nganjuk,Jawa Timur,2021,27.043,31.7512,23.5249,2039.7,7.0219,76.537,9.2987,18.7358,4.40929,2.13608,8.8419,0.374304,0.348077,29.0071,5.926
Nganjuk,Jawa Timur,2022,26.4797,31.0534,23.1241,2458.5,6.8,79.9562,9.0406,18.8303,4.19148,1.79622,7.8997,0.40823,0.394962,27.969,5.353
Nganjuk,Jawa Timur,2023,27.5255,32.8299,23.3463,1375.5,4.4685,71.0466,10.0266,20.6898,5.02981,2.61066,9.2277,0.336033,0.338055,29.9926,5.804
Nganjuk,Jawa Timur,2024,27.879234972677594,33.24890710382514,23.848360655737704,1615.2,5.191256830601093,72.83879781420765,9.767706982392228,20.136666666666667,4.875765027322404,2.5961202185792347,8.31174863387978,0.3462513661202186,0.3220054644808743,30.54617486338798,5.811
Nganjuk,Jawa Timur,2025,26.802191780821914,31.58082191780822,23.408493150684933,1964.1,6.090410958904109,79.06849315068493,9.417096126331812,19.238657534246574,4.232575342465753,1.9852876712328766,6.109589041095891,0.36970684931506853,0.3523150684931507,28.36054794520548,5.653
Ngawi,Jawa Timur,2018,27.36219178082192,32.58438356164383,23.804931506849314,1583.6,4.597260273972603,71.16438356164383,10.005924200913242,19.883068493150684,4.9556438356164385,2.610027397260274,10.604657534246575,0.36673150684931505,0.37190410958904113,30.317808219178083,6.133
Ngawi,Jawa Timur,2019,27.5962,33.1499,23.8044,2252.8,5.5808,70.463,10.1619,20.5768,5.1331,2.78411,10.1542,0.351762,0.334047,30.7279,6.344
Ngawi,Jawa Timur,2020,27.2497,32.0355,24.0167,2738.8,7.9699,76.8934,9.5906,18.868,4.45344,2.15836,9.0279,0.401669,0.390011,29.3093,6.654
Ngawi,Jawa Timur,2021,26.8268,31.5992,23.5668,2642.0,7.6274,78.4274,9.2328,18.6424,4.26729,2.02805,8.7485,0.410827,0.403419,28.7173,6.109
Ngawi,Jawa Timur,2022,26.3101,31.0962,23.1849,3314.2,7.463,81.4959,9.0433,19.015,4.1426,1.75666,7.917,0.440074,0.436542,27.9408,5.879
Ngawi,Jawa Timur,2023,27.3967,32.7984,23.5674,1645.9,4.4849,71.9589,10.0165,20.8788,5.05556,2.58186,10.0745,0.364827,0.364178,29.766,6.174
Ngawi,Jawa Timur,2024,27.404098360655738,32.605737704918035,23.855464480874318,2834.6,6.14207650273224,75.77595628415301,9.78902013509411,20.321448087431694,4.794426229508197,2.301967213114754,9.12295081967213,0.3940491803278689,0.3869617486338797,29.556010928961747,6.221
Ngawi,Jawa Timur,2025,26.505205479452055,31.267397260273974,23.29534246575342,2870.5,6.912328767123288,81.03835616438356,9.386005791476409,19.34205479452055,4.210602739726027,1.8290684931506849,7.307397260273972,0.4044767123287671,0.3966547945205479,28.013150684931507,5.988
Pacitan,Jawa Timur,2018,26.032328767123285,28.924383561643836,23.8413698630137,1736.5,8.23013698630137,83.1041095890411,9.784483066971081,18.450986301369863,3.8006301369863014,1.205013698630137,10.942739726027398,0.28102191780821917,0.2734794520547945,28.26027397260274,4.644
Pacitan,Jawa Timur,2019,26.1126,29.1871,23.8047,1533.4,6.8137,83.3151,10.206,19.7343,4.03222,1.25989,10.7501,0.258699,0.248197,28.7162,4.484
Pacitan,Jawa Timur,2020,26.3721,28.9904,24.3883,2266.6,10.3224,86.4672,9.3512,17.7352,3.55279,0.99593,10.0809,0.321609,0.308598,27.8781,4.351
Pacitan,Jawa Timur,2021,26.2436,28.9852,24.131,2741.2,9.9562,85.8521,9.2723,17.7405,3.55605,1.03625,9.2441,0.327011,0.317564,27.6474,4.664
Pacitan,Jawa Timur,2022,26.2268,29.017,24.1019,2825.6,10.4247,85.3041,9.0148,18.0554,3.63474,1.01778,8.9748,0.354332,0.345279,27.54,5.071
Pacitan,Jawa Timur,2023,26.1433,29.2499,23.7014,1301.0,6.9452,83.0055,10.1789,20.4994,4.11573,1.23595,10.7192,0.255551,0.254293,28.2562,5.188
Pacitan,Jawa Timur,2024,26.633879781420767,29.822677595628416,24.22486338797814,1982.0,7.622950819672131,83.55191256830601,9.819898489678202,19.693934426229507,4.050218579234973,1.2549180327868852,10.408469945355192,0.27121857923497267,0.2612841530054645,28.566666666666666,4.77
Pacitan,Jawa Timur,2025,26.197260273972603,29.42986301369863,23.92082191780822,2779.2,9.194520547945206,85.11506849315069,9.194851621004565,18.405835616438356,3.7290136986301365,1.182,8.925479452054795,0.3472383561643836,0.34602191780821917,26.886301369863013,4.949
Pamekasan,Jawa Timur,2018,26.99972602739726,30.553424657534247,24.240273972602743,1361.8,4.441095890410959,77.55616438356165,10.345874094368341,20.097753424657537,4.362465753424657,1.8837808219178083,8.70986301369863,0.24754794520547946,0.2500191780821918,28.56657534246575,5.195
Pamekasan,Jawa Timur,2019,27.0638,30.6978,24.1978,1593.0,5.2986,77.7315,10.492,20.5291,4.47578,1.92847,8.8082,0.244636,0.233449,28.7129,4.527
Pamekasan,Jawa Timur,2020,27.1768,30.5615,24.6281,2033.4,6.9918,80.4372,9.9014,19.0108,4.12038,1.69926,8.6019,0.276568,0.264863,28.4128,5.048
Pamekasan,Jawa Timur,2021,26.9622,30.5553,24.3427,2226.2,6.8795,80.3068,9.7934,19.1084,4.10126,1.73225,8.5844,0.279951,0.265156,28.1384,5.111
Pamekasan,Jawa Timur,2022,26.7408,30.3545,24.1589,2204.7,7.2493,81.4685,9.6207,19.1671,4.03008,1.58918,7.9504,0.306532,0.294195,27.7162,5.252
Pamekasan,Jawa Timur,2023,27.291,31.4173,24.129,1333.6,4.5726,76.2274,10.4736,21.2375,4.67049,2.13351,8.9367,0.241186,0.235751,28.783,5.456
Pamekasan,Jawa Timur,2024,27.542622950819673,31.677322404371584,24.40382513661202,1891.7,5.956284153005464,77.72950819672131,10.160971956587735,20.43193989071038,4.511338797814208,2.0435792349726776,8.548633879781422,0.2628743169398907,0.24633060109289617,29.020765027322405,5.169
Pamekasan,Jawa Timur,2025,26.919452054794522,30.47917808219178,24.20904109589041,2375.3,6.846575342465753,80.61917808219178,9.903862138508371,19.732602739726026,4.19041095890411,1.5893972602739725,8.312876712328766,0.2771041095890411,0.2822794520547945,27.99972602739726,5.444
Pandeglang,Banten,2018,25.129589041095887,28.62164383561644,22.669041095890414,2089.8,8.572602739726028,82.37260273972603,9.514067229832573,16.914794520547943,3.4356438356164385,1.3613424657534245,5.5320547945205485,0.42680273972602734,0.409413698630137,26.64767123287671,4.807
Pandeglang,Banten,2019,25.5918,29.5992,22.7329,1847.2,8.4329,80.3562,10.1874,18.0596,3.72918,1.65721,5.1351,0.398375,0.370655,27.2436,4.991
Pandeglang,Banten,2020,25.2421,28.5503,22.8923,3168.8,11.388,85.4481,8.9451,16.2085,3.25801,1.19393,5.1825,0.448342,0.426057,26.1801,5.408
Pandeglang,Banten,2021,25.0167,28.3608,22.6285,2512.6,10.1671,85.463,9.1899,16.7241,3.34044,1.17422,5.2463,0.446351,0.427559,26.0156,5.073
Pandeglang,Banten,2022,25.0488,28.7488,22.5852,2368.5,9.0849,83.6849,8.9267,17.134,3.46622,1.32737,5.8789,0.405529,0.366099,26.5241,5.767
Pandeglang,Banten,2023,25.6685,30.0159,22.7904,1746.4,7.7123,79.2301,10.0028,18.6605,3.88704,1.81422,5.5937,0.379241,0.348518,27.4762,5.519
Pandeglang,Banten,2024,25.85273224043716,29.915573770491804,23.218579234972676,2523.6,8.773224043715848,81.44262295081967,9.540736247723133,18.167486338797815,3.7464207650273225,1.6400546448087432,5.523497267759563,0.4120464480874317,0.388983606557377,27.22622950819672,5.352
Pandeglang,Banten,2025,25.121917808219177,29.117808219178084,22.739178082191778,2558.9,9.613698630136986,83.99178082191781,9.08993784627093,17.411369863013697,3.5233698630136985,1.4564109589041097,5.8772602739726025,0.3986520547945206,0.36835890410958905,25.72246575342466,5.242
Pangandaran,Jawa Barat,2018,25.606027397260277,27.898904109589044,23.66219178082192,2390.9,10.90958904109589,86.71232876712328,9.826511719939116,18.429698630136986,3.567808219178082,0.908027397260274,9.118356164383561,0.34678082191780824,0.33446027397260275,27.092602739726026,5.681
Pangandaran,Jawa Barat,2019,25.5142,27.8496,23.6038,1893.6,11.1178,88.389,10.1675,19.233,3.64241,0.88915,8.4356,0.311748,0.289534,27.2526,5.847
Pangandaran,Jawa Barat,2020,26.0202,28.273,24.2055,4192.0,15.7268,89.6284,9.028,16.9172,3.27872,0.77593,8.6273,0.390866,0.382997,26.885,5.287
Pangandaran,Jawa Barat,2021,26.0433,28.4778,24.0348,3500.8,13.8849,88.1205,9.0415,17.4681,3.4214,0.87904,8.086,0.365814,0.346496,26.9934,5.058
